4b4ec30f-6053-4581-af1e-96c7d06f49bc,Kondensator,"[1, 100, 200, 1, 2]","02/04/2022, 09:41:48.246625",s_distance,189
4b4ec30f-6053-4581-af1e-96c7d06f49bc,Kondensator,"[1, 100, 200, 1, 2]","02/04/2022, 09:41:55.636524",s_distance,175
4b4ec30f-6053-4581-af1e-96c7d06f49bc,Kondensator,"[1, 100, 200, 1, 2]","02/04/2022, 09:41:55.736384",s_distance,171
4b4ec30f-6053-4581-af1e-96c7d06f49bc,Kondensator,"[1, 100, 200, 1, 2]","02/04/2022, 09:43:01.476132",s_distance,129
4b4ec30f-6053-4581-af1e-96c7d06f49bc,Kondensator,"[1, 100, 200, 1, 2]","02/04/2022, 09:43:01.576422",s_distance,97
4b4ec30f-6053-4581-af1e-96c7d06f49bc,Kondensator,"[1, 100, 200, 1, 2]","02/04/2022, 09:43:01.656630",s_distance,91
3be3421c-ea91-45a3-b0a7-5df7f790a301,Kondensator,"[1, 90, 200, 1, 1]","02/04/2022, 09:45:12.906595",s_dielectric,3
3be3421c-ea91-45a3-b0a7-5df7f790a301,Kondensator,"[1, 90, 200, 1, 1]","02/04/2022, 09:45:14.786567",s_dielectric,2
3be3421c-ea91-45a3-b0a7-5df7f790a301,Kondensator,"[1, 90, 200, 1, 1]","02/04/2022, 09:45:15.986304",s_dielectric,1
3be3421c-ea91-45a3-b0a7-5df7f790a301,Kondensator,"[1, 90, 200, 1, 1]","02/04/2022, 09:45:16.886386",s_dielectric,2
3be3421c-ea91-45a3-b0a7-5df7f790a301,Kondensator,"[1, 90, 200, 1, 1]","02/04/2022, 09:45:17.486494",s_dielectric,3
3be3421c-ea91-45a3-b0a7-5df7f790a301,Kondensator,"[1, 90, 200, 1, 1]","02/04/2022, 09:45:18.386568",s_dielectric,4
3be3421c-ea91-45a3-b0a7-5df7f790a301,Kondensator,"[1, 90, 200, 1, 1]","02/04/2022, 09:45:20.396663",s_dielectric,3
3be3421c-ea91-45a3-b0a7-5df7f790a301,Kondensator,"[1, 90, 200, 1, 1]","02/04/2022, 09:45:20.696213",s_dielectric,4
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:46:15.657058",s_b-field2,-5
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:46:15.657058",s_length,50
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:46:15.657058",s_width,20
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:46:15.657058",s_velocity,2
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:47:51.087160",s_position,95
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:47:51.186794",s_position,109
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:47:51.281953",s_position,127
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:47:51.386911",s_position,149
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:47:51.486621",s_position,163
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:47:51.686573",s_position,167
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:47:52.086734",s_position,194
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:47:52.286111",s_position,230
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:47:52.986649",s_position,221
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:47:53.086658",s_position,199
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:48:29.186602",s_position,310
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:48:29.286679",s_position,328
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:48:29.387138",s_position,333
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:48:29.487261",s_position,373
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:48:29.986924",s_position,382
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:48:30.087158",s_position,409
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:48:30.487189",s_position,414
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:48:30.787132",s_position,423
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:48:30.986863",s_position,436
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:48:32.186328",s_position,441
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:48:32.486508",s_position,445
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:48:32.886621",s_position,450
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:49:58.087193",s_position,577
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:49:58.286742",s_position,667
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:49:58.387167",s_position,689
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:49:58.486910",s_position,716
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:49:58.587235",s_position,770
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:50:01.877361",s_b-field1,1
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:50:02.077447",s_b-field1,2
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:50:02.277204",s_b-field1,3
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:50:02.377273",s_b-field1,4
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:50:02.577074",s_b-field1,5
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:50:03.876607",s_b-field1,4
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:50:03.976636",s_b-field1,2
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:50:04.076578",s_b-field1,1
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:50:04.156710",s_b-field1,-1
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:50:04.256739",s_b-field1,-3
41172cd2-7e86-4045-ba15-dcbc7a5c923a,Leiterschleife,None,"02/04/2022, 09:50:04.356831",s_b-field1,-5
56c9855d-be4a-4440-a8ba-da439ceddec7,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:16:01.888445",s_distance,100
56c9855d-be4a-4440-a8ba-da439ceddec7,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:16:01.888445",s_area,200
ea131d52-d8cd-468e-81be-abde5d4770c3,Kondensator,"[1, 90, 200, 1, 1]","02/07/2022, 20:16:04.179286",s_distance,90
ea131d52-d8cd-468e-81be-abde5d4770c3,Kondensator,"[1, 90, 200, 1, 1]","02/07/2022, 20:16:04.179286",s_area,200
5a00d4f2-ab8b-49bb-839d-7bf744d3fed2,Kondensator,"[1, 100, 200, 1, 2]","02/07/2022, 20:16:06.238693",t_voltage,1.2
5a00d4f2-ab8b-49bb-839d-7bf744d3fed2,Kondensator,"[1, 100, 200, 1, 2]","02/07/2022, 20:16:06.238693",s_distance,100
5a00d4f2-ab8b-49bb-839d-7bf744d3fed2,Kondensator,"[1, 100, 200, 1, 2]","02/07/2022, 20:16:06.238693",s_area,200
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:37.239523",s_distance,100
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:37.239523",s_area,200
343d67f9-6aa3-480e-9f4a-86deff40996b,Kondensator,"[1, 90, 200, 1, 1]","02/07/2022, 20:31:38.041776",s_distance,90
343d67f9-6aa3-480e-9f4a-86deff40996b,Kondensator,"[1, 90, 200, 1, 1]","02/07/2022, 20:31:38.041776",s_area,200
b58498bc-db1e-4149-985c-de4a47d2aae9,Kondensator,"[1, 100, 200, 1, 2]","02/07/2022, 20:31:38.612114",t_voltage,1.2
b58498bc-db1e-4149-985c-de4a47d2aae9,Kondensator,"[1, 100, 200, 1, 2]","02/07/2022, 20:31:38.612114",s_distance,100
b58498bc-db1e-4149-985c-de4a47d2aae9,Kondensator,"[1, 100, 200, 1, 2]","02/07/2022, 20:31:38.612114",s_area,200
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:41.656748",s_distance,104
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:41.757006",s_distance,113
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:41.857266",s_distance,120
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:42.057887",s_distance,128
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:42.358788",s_distance,130
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:42.459052",s_distance,134
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:42.559353",s_distance,136
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:42.860262",s_distance,144
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:42.960502",s_distance,148
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:43.161165",s_distance,149
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:43.361705",s_distance,157
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:43.461999",s_distance,165
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:43.662675",s_distance,167
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:43.762897",s_distance,173
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:43.863153",s_distance,183
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:43.963448",s_distance,194
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:44.164031",s_distance,200
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:45.167181",s_distance,197
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:45.267433",s_distance,194
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:45.367705",s_distance,190
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:45.467977",s_distance,177
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:45.568269",s_distance,174
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:45.668520",s_distance,162
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:45.768829",s_distance,154
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:45.869102",s_distance,143
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:45.969375",s_distance,130
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:46.069661",s_distance,128
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:46.169914",s_distance,119
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:46.270175",s_distance,109
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:46.370449",s_distance,100
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:46.470710",s_distance,85
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:46.571004",s_distance,84
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:46.771536",s_distance,74
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:46.871793",s_distance,61
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:46.972053",s_distance,56
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:47.072315",s_distance,50
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:48.075443",s_distance,57
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:48.175665",s_distance,65
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:48.376224",s_distance,79
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:48.476470",s_distance,84
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:48.777326",s_distance,87
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:48.977917",s_distance,94
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:49.078153",s_distance,102
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:49.178429",s_distance,105
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:49.278683",s_distance,111
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:49.479264",s_distance,117
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:49.579492",s_distance,121
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:49.679751",s_distance,123
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:49.780010",s_distance,130
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:49.880267",s_distance,133
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:50.080894",s_distance,137
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:50.181123",s_distance,139
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:50.281380",s_distance,146
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:50.381671",s_distance,156
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:50.481926",s_distance,159
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:50.582201",s_distance,162
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:50.682477",s_distance,175
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:50.782760",s_distance,186
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:50.883023",s_distance,197
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:50.983310",s_distance,200
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:51.585179",s_distance,196
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:51.685447",s_distance,171
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:51.785723",s_distance,162
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:51.885976",s_distance,151
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:51.986268",s_distance,136
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:52.086549",s_distance,122
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:52.186795",s_distance,111
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:52.287080",s_distance,107
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:52.387324",s_distance,103
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:52.487600",s_distance,102
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:52.587848",s_distance,94
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:52.688112",s_distance,82
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:52.788371",s_distance,75
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:52.888629",s_distance,74
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:52.988890",s_distance,70
637e45ad-2143-4acf-9c2f-6c859de09a8f,Kondensator,"[1, 100, 200, 1, 0]","02/07/2022, 20:31:53.089151",s_distance,67
