c76a5b98-2a0c-43c6-a670-31b46d2f8ff1,ElektronImFeld,None,"10/27/2021, 14:28:17.583263",s_velocity,36.5
c76a5b98-2a0c-43c6-a670-31b46d2f8ff1,ElektronImFeld,None,"10/27/2021, 14:28:17.652275",s_velocity,100.0
c76a5b98-2a0c-43c6-a670-31b46d2f8ff1,ElektronImFeld,None,"10/27/2021, 14:28:18.808949",s_field,2
c76a5b98-2a0c-43c6-a670-31b46d2f8ff1,ElektronImFeld,None,"10/27/2021, 14:28:18.871449",s_field,10
c76a5b98-2a0c-43c6-a670-31b46d2f8ff1,ElektronImFeld,None,"10/27/2021, 14:28:19.673699",b_play,True
c76a5b98-2a0c-43c6-a670-31b46d2f8ff1,ElektronImFeld,None,"10/27/2021, 14:28:27.942467",b_play,True
c76a5b98-2a0c-43c6-a670-31b46d2f8ff1,ElektronImFeld,None,"10/27/2021, 14:28:32.709894",b_play,False
